Id,Prediction
137,3778398.397
138,4167046.239
139,3724200.461
140,4280516.888
141,3850283.014
142,3964775.734
143,4056380.967
144,3878570.733
145,3799072.134
146,3726265.746
147,3812040.321
148,4256252.365
149,3866787.566
150,4104715.355
151,3938474.723
152,4367666.671
153,4291859.233
154,3699658.794
155,4226751.624
156,4042543.25
157,4027379.314
158,3697873.927
159,3732428.195
160,3828835.803
161,3955970.615
162,4175414.286
163,3866577.743
164,4064849.527
165,3985659.111
166,3660006.636
167,3842641.605
168,3865013.918
169,4159611.168
170,3772690.242
171,3632692.476
172,3803933.329
173,4188506.362
174,3950731.618
175,3923637.844
176,4422631.933
177,3809139.799
178,3865497.373
179,3727462.193
180,4130768.098
181,3660837.015
182,3896907.602
183,4356629.554
184,3902306.587
185,3601760.281
186,4076276.224
187,3998313.177
188,4206650.641
189,3982459.055
190,4194543.639
191,3944026.433
192,4137263.283
193,3832307.049
194,3851144.416
195,3759295.136
196,4011070.014
197,3658584.6
198,3784616.245
199,3860756.68
200,4132349.975
201,3677470.096
202,4031926.196
203,4221492.785
204,4052982.915
205,4133101.554
206,4118712.088
207,3555328.737
208,3902077.86
209,3595737.357
210,4213468.219
211,3649919.507
212,3894123.197
213,3616482.434
214,4149516.553
215,3576070.533
216,3724882.414
217,3688000.068
218,3822096.387
219,3781515.292
220,4215521.496
221,3964319.017
222,4147757.188
223,3613681.561
224,3718096.25
225,4195202.48
226,3964229.46
227,4134062.712
228,3574492.043
229,4278022.613
230,4077005.534
231,4416943.609
232,3849715.481
233,3810272.347
234,3676641.347
235,3965826.322
236,3877588.944
237,3647544.659
238,3976708.992
239,3744991.927
240,3761412.658
241,3866234.559
242,3597325.66
243,3779673.442
244,4144552.723
245,4038329.738
246,3779702.311
247,3936728.342
248,3778080.096
249,3905867.23
250,3835950.402
251,4190918.572
252,4258582.753
253,3724841.45
254,3792705.123
255,4219925.698
256,3843961.769
257,3901483.953
258,3736124.702
259,3965316.795
260,3720805.789
261,3986044.075
262,3824380.236
263,3465581.488
264,3590994.796
265,3829436.99
266,4048984.437
267,4163480.908
268,3810925.029
269,3752596.998
270,3678994.047
271,4070926.053
272,4051149.849
273,4140453.718
274,3760919.293
275,4095341.423
276,4157465.522
277,3745603.285
278,3941434.904
279,3918412.006
280,3770471.579
281,3984545.172
282,3954830.355
283,3986785.93
284,3851246.848
285,3484724.129
286,4121851.736
287,3923462.681
288,4045184.091
289,3633238.747
290,3647362.805
291,3941123.562
292,3673893.399
293,3805801.458
294,3978892.801
295,4012530.659
296,4129784.507
297,3820171.412
298,3882760.347
299,3922910.964
300,3813169.489
301,3908505.116
302,4144721.333
303,4087198.076
304,3936133.906
305,4482503.516
306,3715639.199
307,4032276.365
308,3549031.421
309,3690863.108
310,3991305.778
311,3691591.691
312,3993669.004
313,4119717.482
314,3690417.542
315,3727699.438
316,3840144.772
317,3836095.514
318,4267102.21
319,3943061.345
320,4141163.699
321,4051733.757
322,3889947.689
323,3883359.294
324,3962215.579
325,3951607.151
326,4304105.881
327,3796630.189
328,3662992.422
329,4191176.368
330,3845739.754
331,4277000.621
332,4269804.206
333,4137500.593
334,4347538.46
335,3889814.438
336,3729491.191
337,3910385.388
338,3641264.667
339,3747845.225
340,3812729.134
341,3728030.313
342,4052724.326
343,3928594.583
344,3905005.45
345,3759488.147
346,3777420.599
347,4069462.056
348,3907235.038
349,4203042.579
350,3634487.116
351,3872393.812
352,4081342.114
353,3818849.906
354,3737672.919
355,3850738.702
356,4175045.357
357,3774878.478
358,3836183.44
359,4198688.706
360,4354085.575
361,3809528.357
362,3703919.127
363,4034505.222
364,4021135.843
365,4078082.553
366,3784112.985
367,3569622.184
368,4095357.521
369,3853874.082
370,3694680.411
371,4006527.751
372,3955603.271
373,4204291.862
374,4211512.454
375,3781627.219
376,3826135.47
377,3963618.773
378,4101948.311
379,3787302.198
380,4074377.219
381,3787370.226
382,3861673.269
383,3970334.577
384,3778891.294
385,4378893.371
386,3855089.913
387,4269289.114
388,3748539.098
389,4530873.027
390,3803033.283
391,4129419.916
392,3623866.091
393,4128733.062
394,3917149.623
395,3845259.138
396,4061026.895
397,3967424.25
398,4194781.583
399,4076958.005
400,3998780.211
401,3774788.037
402,3694898.606
403,4161526.046
404,3739209.556
405,3765341.709
406,4133884.172
407,3868201.216
408,3571015.919
409,3859209.474
410,3855221.647
411,3802632.302
412,4213203.37
413,4310550.067
414,4180331.686
415,4186381.499
416,4137866.362
417,3569576.454
418,4110423.689
419,3983667.387
420,3773406.233
421,4059491.219
422,4068266.263
423,3702035.752
424,3830785.625
425,3770123.9
426,3717837.783
427,3809110.522
428,4270833.966
429,3816772.765
430,3864610.535
431,4049291.524
432,3565551.655
433,4288098.906
434,3830153.735
435,4015774.232
436,3646713.852
437,3681042.047
438,4067473.298
439,4168271.064
440,3876205.697
441,3780126.121
442,3993297.722
443,4441603.292
444,4025012.86
445,3847881.472
446,4264657.45
447,3723315.323
448,3938235.81
449,4051452.539
450,4292550.004
451,4067234.541
452,3836925.426
453,4320376.498
454,4183343.658
455,4057279.675
456,3941329.471
457,4004829.657
458,3921703.278
459,3470622.228
460,3965038.751
461,3744494.172
462,4077766.204
463,3652922.868
464,4168588.295
465,3938168.474
466,4025815.61
467,4021722.594
468,3656933.556
469,3975264.669
470,4088076.03
471,4249818.943
472,3887134.825
473,4047098.36
474,4059154.878
475,3715975.002
476,3701682.795
477,4071265.833
478,3578724.876
479,3969396.209
480,4262327.956
481,4313197.802
482,3737748.917
483,3985556.779
484,4292131.816
485,4117160.552
486,3875576.864
487,3782348.167
488,3895321.338
489,3721342.493
490,4013965.393
491,3791216.24
492,3973053.507
493,4037230.66
494,4202676.674
495,3696693.206
496,3969438.051
497,3967626.624
498,3930032.665
499,4028583.775
500,3968272.278
501,3767115.263
502,3748548.14
503,4298978.949
504,3924869.289
505,3780078.209
506,4004310.275
507,3954779.615
508,3695190.559
509,4085260.735
510,3868001.033
511,4224037.921
512,3641699.848
513,4392668.497
514,4012919.267
515,3542308.087
516,3644111.689
517,3962356.074
518,3782444.796
519,3765364.687
520,3915358.097
521,4249568.281
522,3972807.739
523,3907129.206
524,3787556.177
525,4061484.772
526,3749079.665
527,4269973.107
528,4088466.448
529,3727848.759
530,3787598.661
531,3911961.993
532,4048837.54
533,3710235.798
534,4115722.988
535,3953082.124
536,3726106.471
537,3970285.665
538,4195617.608
539,4077204.253
540,3989705.034
541,3936935.133
542,3673953.961
543,3812339
544,3740832.327
545,4038102.509
546,3586502.087
547,3992469.513
548,3793696.902
549,3969794.138
550,3642169.809
551,3654325.829
552,3988998.189
553,4107234.973
554,3905714.793
555,4041062.027
556,3530306.835
557,4174199.177
558,4164283.785
559,3648086.118
560,3871337.806
561,4176482.313
562,3694198.258
563,3947550.547
564,3835783.074
565,3968206.444
566,3852770.339
567,4144721.88
568,3747482.844
569,3590408.002
570,3776012.785
571,3906160.097
572,3913112.665
573,3802422.807
574,3886835.022
575,3548481.076
576,4402451.831
577,3927679.003
578,3681551.153
579,3858494.19
580,3872279.644
581,4144464.738
582,3881729.167
583,3996406.926
584,3791615.164
585,3830487.07
586,3724884.523
587,4158614.768
588,4004507.675
589,4306241.846
590,4080041.136
591,3714047.727
592,4142950.005
593,4080149.295
594,4114505.733
595,4064437.397
596,4008402.256
597,3643147.729
598,3681784.718
599,4016929.921
600,4186514.575
601,3978076.774
602,4357284.892
603,3809096.725
604,4043668.403
605,3784719.403
606,3739799.5
607,4071069.604
608,3953870.451
609,3893495.948
610,4005390.932
611,3599601.244
612,4162896.707
613,4030672.415
614,4012543.896
615,3934900.566
616,4054390.757
617,4077996.258
618,4085464.927
619,4004664.834
620,3764184.254
621,4352979.884
622,4038773.842
623,3574352.737
624,3779812.167
625,4018541.258
626,4023282.204
627,3675110.824
628,3755177.843
629,3951474.762
630,4313105.016
631,4299953.05
632,4274410.582
633,4100095.766
634,3598725.588
635,3929251.787
636,4031570.678
637,3684291.752
638,3676200.006
639,4353446.305
640,3654342.497
641,4163079.361
642,3674153.158
643,3951537.878
644,4063026.329
645,3587155.502
646,3979812.173
647,3735664.425
648,4076853.519
649,3851296.303
650,3660926.914
651,4063315.512
652,4168550.749
653,3819908.843
654,3748877.334
655,4304206.589
656,3612131.016
657,3798385.822
658,3837167.94
659,3740057.917
660,4431283.699
661,4363952.638
662,4241092.144
663,4098636.945
664,3703711.88
665,3935769.759
666,3967242.227
667,3855495.628
668,3930341.364
669,3842490.726
670,4363784.93
671,3944241.355
672,3625057.876
673,3781529.69
674,4339552.431
675,3974584.401
676,4184598.259
677,3962308.96
678,4129881.919
679,3974468.904
680,3707245.125
681,4148588.491
682,3633914.411
683,3997387.806
684,3763744.737
685,4087789.812
686,3753441.247
687,3559877.424
688,3831226.469
689,3652312.79
690,3925449.136
691,3699865.063
692,4077253.499
693,3681858.637
694,3811415.89
695,3728125.949
696,3671983.123
697,3837836.121
698,3791956.026
699,3512283.73
700,4079585.581
701,3836480.792
702,4210564.948
703,4110230.639
704,3814758.561
705,3831006.568
706,4130573.86
707,4169703.624
708,4040936.414
709,3701679.052
710,4257001.01
711,4252557.668
712,3980853.416
713,3778006.014
714,3962915.095
715,3972896
716,3846470.742
717,3675728.12
718,4048992.917
719,3965386.589
720,3787503.27
721,4461877.955
722,4147571.147
723,3847770.342
724,4265914.574
725,4165613.344
726,3849205.226
727,3501664.887
728,3927740.436
729,4265791.58
730,3649432.915
731,3605887.488
732,3741878.288
733,4008289.994
734,4299132.528
735,3803562.172
736,3987420.479
737,3969246.195
738,3984152.018
739,3699544.102
740,3868263.344
741,3760288.663
742,4143666.699
743,3727173.622
744,4007362.348
745,3969868.234
746,3713818.888
747,3910910.075
748,3929774.161
749,4157787.965
750,4184076.396
751,3640563.534
752,3611253.384
753,3555943.886
754,3791928.562
755,3628904.074
756,3684996.405
757,4164310.762
758,3825659.407
759,4113538.239
760,3999995.473
761,3683636.549
762,3938494.684
763,3964679.532
764,4088375.678
765,3977872.033
766,3921642.389
767,3635144.522
768,3855058.926
769,3829611.053
770,3507813.554
771,3678479.508
772,3955819.516
773,3699924.204
774,3811097.966
775,3727154.566
776,3668352.354
777,3711063.044
778,3818765.383
779,3667223.906
780,3987322.588
781,3577132.986
782,4175354.189
783,3968340.943
784,4142544.838
785,3713554.461
786,3932043.214
787,3655542.717
788,4213814.225
789,4146884.748
790,3646640.071
791,4348741.308
792,3751502.972
793,3756271.039
794,3455250.855
795,4257642.558
796,3714538.213
797,3990014.289
798,4117621.693
799,4207737.193
800,3929889.663
801,4084967.379
802,3508516.826
803,3899231.533
804,3877647.593
805,3647201.629
806,4146886.161
807,3986875.615
808,4004190.522
809,3666989.644
810,4206986.339
811,3763900.674
812,3761505.099
813,3827988.567
814,3492269.356
815,3755076.62
816,3684256.588
817,3800383.125
818,3665431.026
819,3582348.783
820,3836857.506
821,3644455.012
822,3782573.951
823,3852246.388
824,4165611.542
825,4027046.443
826,4152509.776
827,3876361.652
828,4185703.784
829,3744280.19
830,3825521.475
831,4211032.139
832,4081210.994
833,3922524.883
834,3949348.711
835,4035463.99
836,3511740.381
837,4301203.468
838,3739939.872
839,3520895.356
840,3730098.082
841,3690407.843
842,3829526.133
843,3584215.509
844,3998872.846
845,4386470.44
846,3944100.826
847,3708771.263
848,3633189.96
849,3621646.346
850,3993606.09
851,3975765.99
852,4096558.579
853,3919454.643
854,4146005.643
855,3667751.564
856,4174331.06
857,3612988.471
858,3682171.343
859,4124360.429
860,3775826.341
861,4039419.173
862,3879975.98
863,4200561.653
864,4187578.206
865,3718914.24
866,3734670.312
867,3667664.351
868,3722686.024
869,3912843.223
870,3923701.829
871,4127330.176
872,3643708.675
873,4037259.952
874,3914841.12
875,3930881.595
876,3915644.592
877,4528548.438
878,3527412.083
879,4212036.918
880,3704536.735
881,3740011.944
882,4008894.616
883,4153312.018
884,3998268.048
885,3962970.273
886,3922020.975
887,4125570.672
888,3911382.524
889,3631225.947
890,4171315.193
891,4286898.288
892,4113667.951
893,3846004.547
894,3958363.246
895,4187992.449
896,3881421.358
897,3853174.699
898,3789293.553
899,4107707.396
900,3886387.712
901,4290702.018
902,3836608.867
903,4090253.782
904,3960303.985
905,3607626.116
906,3715120.178
907,3994247.009
908,3970359.991
909,3875517.864
910,4084732.523
911,4061437.559
912,3891142.521
913,3829034.414
914,3934439.025
915,3713611.616
916,3628118.38
917,3966345.424
918,4090461.303
919,3722686.477
920,3984906.225
921,3740553.528
922,4322851.144
923,3752499.665
924,4064984.813
925,4060116.981
926,4274624.553
927,4036444.413
928,4191352.688
929,3878416.929
930,3802483.77
931,4009939.495
932,3853400.668
933,4180014.901
934,3684883.262
935,3725025.628
936,3645294.067
937,3934592.898
938,3982449.635
939,4203527.019
940,3982784.309
941,3840775.188
942,3900713.287
943,4058094.831
944,3932875.812
945,3766154.918
946,4040239.223
947,3837048.805
948,3842183.152
949,3815913.036
950,4553489.005
951,3813011.57
952,3847490.932
953,3672899.631
954,3887297.063
955,3909172.684
956,3912736.522
957,4445635.964
958,4213628.862
959,3725448.311
960,4179422.244
961,4309169.257
962,4050998.302
963,3841102.427
964,4282698.656
965,3624582.283
966,4032090.178
967,4103011.904
968,4005143.676
969,3903392.757
970,3585469.493
971,3762489.652
972,3614322.65
973,3595779.51
974,3787777.839
975,3703496.563
976,3686228.974
977,3952056.096
978,3858685.819
979,4381213.976
980,4194123.083
981,3486558.587
982,3603902.609
983,4133459.271
984,4015784.832
985,3989472.085
986,3749178.426
987,4471849.802
988,3994361.869
989,3767417.925
990,4084896.332
991,3549339.291
992,3999691.965
993,4234422.413
994,4208426.89
995,3610164.244
996,4233461.943
997,4227307.032
998,3680778.911
999,4159779.681
1000,4085406.28
1001,3782060.668
1002,3707840.851
1003,3991497.507
1004,3799402.846
1005,4342080.467
1006,4350736.603
1007,3940612.894
1008,3606516.201
1009,3724257.357
1010,3769714.622
1011,4356895.091
1012,3913907.984
1013,3803826.204
1014,3882328.062
1015,3839419.717
1016,3985390.3
1017,3983983.561
1018,3649185.487
1019,3962217.886
1020,3985823.429
1021,4037136.708
1022,4173405.111
1023,4187872.451
1024,3675410.965
1025,3629124.263
1026,4253274.739
1027,3708174.777
1028,4214918.912
1029,3560504.144
1030,3974397.87
1031,3640665.458
1032,3586852.91
1033,4195825.532
1034,4247899.964
1035,3680001.872
1036,4131791.971
1037,3895637.566
1038,3936714.395
1039,3898818.8
1040,3676819.393
1041,3973819.173
1042,3827930.935
1043,3735847.76
1044,4066080.591
1045,4142323.79
1046,3740354.904
1047,3933803.171
1048,3751181.529
1049,3748228.403
1050,4103818.416
1051,3719352.252
1052,3911226.605
1053,3848647.316
1054,4177855.874
1055,3546523.869
1056,4445178.604
1057,4068223.021
1058,3949199.372
1059,3943913.594
1060,4137121.211
1061,3607911.265
1062,4158321.491
1063,4025892.214
1064,3769862.524
1065,4073051.038
1066,4158247.708
1067,3810636.87
1068,3891065.446
1069,3550043.577
1070,3755004.826
1071,3743793.483
1072,4276528.847
1073,3879395.677
1074,3854039.828
1075,4071581.848
1076,3693831.823
1077,3702498.289
1078,3652073.183
1079,3979165.807
1080,3644015.612
1081,3713182.579
1082,3667365.379
1083,3806586.137
1084,3532014.859
1085,3543794.453
1086,3825543.741
1087,4159329.788
1088,4190316.418
1089,3871843.981
1090,4180970.38
1091,3906938.195
1092,3653979.445
1093,4032572.619
1094,4153830.598
1095,4158150.24
1096,3903675.249
1097,3711564.682
1098,3908722.615
1099,3645727.068
1100,4394575.794
1101,4215890.028
1102,4030882.995
1103,3945809.192
1104,4240064.509
1105,4024244.217
1106,3746788.271
1107,3930383.465
1108,4037611.732
1109,4199756.836
1110,4087034.296
1111,3876739.111
1112,3549245.86
1113,3759560.048
1114,4018200.95
1115,4177756.292
1116,4145472.085
1117,3793149.01
1118,3797491.971
1119,3716824.088
1120,3818466.944
1121,3667505.28
1122,3882074.876
1123,3715717.414
1124,3922978.796
1125,3996118.026
1126,3920330.693
1127,3839183.235
1128,4175331.969
1129,4355130.251
1130,3745272.009
1131,3990769.893
1132,3855126.248
1133,3712357.223
1134,4600177.351
1135,3475688.416
1136,4038458.782
1137,3924182.104
1138,3960569.282
1139,4055754.582
1140,4042635.258
1141,4537055.716
1142,4289045.888
1143,3621031.866
1144,4022542.336
1145,3761463.589
1146,3758887.527
1147,4276619.382
1148,4034247.797
1149,3955357.35
1150,4091632.092
1151,3573777.957
1152,4043991.766
1153,3578112.736
1154,3874100.254
1155,3772337.855
1156,3674202.651
1157,4181741.307
1158,3755619.525
1159,4304973.435
1160,3652062.537
1161,4085919.615
1162,3804834.13
1163,3929615.457
1164,4382975.13
1165,3984934.658
1166,3776242.36
1167,3992458.924
1168,4198385.587
1169,4209449.28
1170,3713138.014
1171,3735538.987
1172,3566781.075
1173,4029046.514
1174,3791928.562
1175,3694812.53
1176,3826668.536
1177,4054230.475
1178,3942725.379
1179,3921620.583
1180,4556718.299
1181,3674790.024
1182,4272262.986
1183,3631648.482
1184,4012664.085
1185,3648434.725
1186,3800634.412
1187,3891672.527
1188,3806290.411
1189,4046396.544
1190,4317052.942
1191,3694282.672
1192,4090757.209
1193,3759817.933
1194,4257074.524
1195,3680653.396
1196,3589544.928
1197,4243223.232
1198,3938838.08
1199,3985515.48
1200,4300832.498
1201,3639471.844
1202,3890635.234
1203,3572179.942
1204,3732137.462
1205,3986250.812
1206,3790525.598
1207,3899059.121
1208,3975986.309
1209,3795642.425
1210,3803931.221
1211,4200082.787
1212,3977358.997
1213,4213872.444
1214,3610248.006
1215,4018712.757
1216,4004195.849
1217,3940742.461
1218,3966988.36
1219,4052365.571
1220,3851786.702
1221,4070367.825
1222,4012577.863
1223,3811304.067
1224,3825408.58
1225,3723527.255
1226,4189668.093
1227,4319879.522
1228,3638294.355
1229,4034564.482
1230,3957995.942
1231,3787727.942
1232,3755934.24
1233,4221049.431
1234,4184267.795
1235,3593659.282
1236,3624068.509
1237,3746991.735
1238,4155199.281
1239,3997662.403
1240,4051396.337
1241,3885893.861
1242,4237226.969
1243,3584584.395
1244,3985609.816
1245,4089158.737
1246,3608530.771
1247,4201179.361
1248,3673620.366
1249,3738201.502
1250,4048417.934
1251,3822141.47
1252,3697138.992
1253,4238197.309
1254,4095832.483
1255,3577809.54
1256,3598547.862
1257,3827614.941
1258,4108958.774
1259,3781881.821
1260,3816301.674
1261,3682314.215
1262,4218529.16
1263,3574490.457
1264,4160765.314
1265,3811516.661
1266,3559965.847
1267,3984578.84
1268,3929632.754
1269,4187080.866
1270,3725755.328
1271,4293522.423
1272,4207571.608
1273,3480895.592
1274,3578035.477
1275,3909219.715
1276,3616616.653
1277,3846724.745
1278,3906701.487
1279,3791928.562
1280,4082700.938
1281,3789215.469
1282,3795127.119
1283,3724674.822
1284,4182145.414
1285,3994465.752
1286,3857635.252
1287,3653854.745
1288,3910631.67
1289,3847785.031
1290,3728111.676
1291,3718864.665
1292,4402542.966
1293,4109270.911
1294,3858674.132
1295,3679599.325
1296,4189255.768
1297,3945456.671
1298,3761115.223
1299,3991676.104
1300,3744377.703
1301,3588321.484
1302,3989775.564
1303,3745798.883
1304,3697441.496
1305,3662104.108
1306,4012997.819
1307,3752716.612
1308,4176316.739
1309,4066390.285
1310,4088818.095
1311,4081363.777
1312,3728080.68
1313,3831591.409
1314,4085886.655
1315,4008889.584
1316,4189517.59
1317,3907395.854
1318,4249005.11
1319,4205143.495
1320,4299770.687
1321,3947533.436
1322,4032448.974
1323,3764568.375
1324,4194207.987
1325,3744532.614
1326,4129401.234
1327,4240069.375
1328,3971036.021
1329,3763123.964
1330,3720952.331
1331,3842695.924
1332,4014567.319
1333,3986385.861
1334,3700143.121
1335,4196154.678
1336,3625254.736
1337,4119441.675
1338,3938625.331
1339,3694976.168
1340,3605337.626
1341,4133983.924
1342,4026070.951
1343,3556654.587
1344,4328114.195
1345,3685372.268
1346,3701633.68
1347,3707992.545
1348,3885184.764
1349,3985385.302
1350,3790063.332
1351,4157938.448
1352,3908426.893
1353,3928923.509
1354,3920934.016
1355,4121626.533
1356,4205707.523
1357,4160778.919
1358,3682277.563
1359,3568382.347
1360,3762287.984
1361,4238600.445
1362,3647612.229
1363,4031359.564
1364,3735529.767
1365,3856627.562
1366,3729248.758
1367,3994593.35
1368,4057519.778
1369,4058906.437
1370,3922869.272
1371,4111424.487
1372,4424828.049
1373,4455917.731
1374,3624581.952
1375,4112843.668
1376,4096011.214
1377,3810105.157
1378,4097325.243
1379,4013224.432
1380,3932873.931
1381,4411911.496
1382,3650739.61
1383,4209998.479
1384,4056729.77
1385,3764989.795
1386,3893302.807
1387,3759836.136
1388,4243061.002
1389,3955075.638
1390,4102469.605
1391,4002333.776
1392,3954714.26
1393,3829463.144
1394,3817410.92
1395,4018818.809
1396,3822107.381
1397,3901189.177
1398,3902392.124
1399,3820914.195
1400,3905946.327
1401,4015323.085
1402,3956788.018
1403,4045287.102
1404,3788863.625
1405,3733782
1406,3943741.208
1407,4389359.013
1408,3902335.784
1409,4014582.924
1410,3806302.599
1411,3866762.733
1412,3978428.781
1413,3875994.812
1414,3622214.261
1415,3826326.903
1416,4130759.494
1417,3657894.049
1418,3746688.544
1419,4255825.727
1420,4312570.646
1421,3701022.207
1422,4052390.517
1423,4000171.901
1424,3899759.786
1425,4092921.002
1426,3951372.89
1427,3772664.102
1428,3724418.56
1429,3770756.299
1430,4166412.652
1431,3816273.662
1432,4014312.062
1433,3927681.735
1434,3511605.76
1435,4140685.583
1436,3973263.573
1437,4045556.132
1438,4009215.674
1439,4019382.862
1440,4213586.482
1441,3989670.079
1442,3971019.39
1443,4286910.605
1444,3781806.523
1445,3870196.191
1446,3872968.828
1447,3741070.158
1448,3882272.3
1449,4104118.145
1450,3820187.703
1451,4163150.785
1452,4188989.967
1453,4056522.484
1454,3775669.35
1455,4063612.988
1456,3996894.928
1457,4050082.591
1458,4141371.67
1459,3833291.653
1460,3763560.767
1461,4002494.672
1462,3740372.041
1463,3728370.396
1464,4143834.295
1465,3952818.183
1466,3848711.726
1467,4338772.087
1468,3951856.894
1469,4095339.543
1470,3916986.409
1471,3935104.442
1472,4337886.954
1473,3561055.867
1474,4324907.36
1475,3863518.418
1476,4271574.626
1477,3803087.459
1478,3823196.173
1479,4361429.512
1480,4010943.3
1481,3727649.295
1482,3725500.225
1483,3936105.934
1484,4480646.075
1485,3866026.376
1486,3980787.5
1487,4132944.701
1488,3893669.215
1489,3996035.877
1490,3601368.774
1491,3991807.692
1492,3832802.766
1493,4236655.446
1494,4456785.403
1495,3991756.012
1496,4059822.844
1497,4126008.369
1498,3626092.209
1499,3837515.111
1500,3696670.443
1501,4152297.358
1502,4141923.659
1503,3700582.019
1504,4084696.448
1505,3935285.124
1506,3987537.65
1507,3689136.031
1508,3693519.8
1509,4229664.367
1510,3722963.622
1511,3691721.603
1512,4094079.556
1513,3674050.138
1514,4102411.095
1515,4219443.243
1516,4125367.443
1517,4105744.985
1518,4208254.964
1519,4014900.881
1520,4198654.427
1521,4054788.537
1522,3943190.829
1523,4185154.767
1524,3967761.917
1525,3920115.376
1526,3984487.349
1527,3826896.487
1528,3774216.516
1529,4005046.645
1530,3929279.707
1531,3718270.775
1532,3751789.227
1533,3708379.593
1534,4182187.545
1535,4258926.171
1536,3768302.741
1537,3637177.913
1538,3843998.324
1539,3766377.144
1540,3672466.11
1541,3646291.991
1542,4375828.19
1543,3831996.685
1544,4032910.833
1545,3726299.08
1546,3642792.382
1547,3449821.8
1548,4070699.091
1549,4034257.691
1550,3565772.595
1551,4051625.786
1552,3697958.57
1553,4006778.61
1554,3912995.236
1555,3706512.226
1556,3782011.422
1557,4395255.469
1558,3627690.095
1559,3822107.381
1560,3933601.02
1561,4269155.738
1562,3594135.193
1563,4018402.35
1564,3623816.92
1565,4223907.933
1566,3732102.301
1567,3613272.168
1568,3581666.221
1569,3800948.656
1570,3705022.564
1571,4288962.073
1572,3923037.975
1573,3670120.568
1574,3850160.729
1575,4112741.939
1576,3735429.876
1577,3701253.028
1578,3691082.391
1579,4173983.339
1580,3670707.238
1581,3890205.895
1582,3754337.568
1583,4064751.956
1584,3996542.89
1585,3896608.681
1586,3939842.346
1587,3871751.88
1588,3879500.368
1589,3893568.293
1590,4024330.634
1591,3889088.564
1592,4201856.584
1593,3904078.508
1594,4121721.132
1595,4257806.301
1596,3679342.585
1597,3960661.523
1598,3639219.438
1599,3871083.908
1600,3743346.129
1601,3666763.363
1602,4097824.869
1603,3762018.764
1604,3965454.993
1605,4078624.129
1606,3587046.111
1607,3772760.574
1608,3952558.437
1609,4263540.498
1610,4132982.629
1611,3709524.23
1612,3590360.136
1613,3862538.399
1614,3992113.177
1615,3727984.935
1616,4178794.96
1617,4102287.901
1618,4036538.129
1619,3886913.266
1620,3752558.03
1621,3917567.177
1622,4124600.532
1623,4231396.794
1624,4200863.589
1625,3920394.255
1626,4043677.226
1627,3926921.715
1628,4023725.526
1629,4622736.626
1630,3818342.079
1631,3941086.189
1632,3947352.375
1633,3901768.862
1634,4010819.899
1635,4175268.148
1636,3954914.056
1637,3916022.739
1638,3631730.251
1639,4256031.596
1640,4034510.498
1641,3775272.62
1642,4417230.063
1643,3710062.029
1644,3577340.66
1645,3957927.202
1646,3824964.365
1647,4025519.569
1648,3688941.097
1649,3817564.496
1650,3871031.108
1651,3899554.595
1652,3645090.186
1653,3932862.409
1654,4011610.353
1655,3699528.005
1656,3708778.146
1657,3886316.971
1658,3987211.39
1659,3934097.225
1660,4078250.484
1661,3608006.373
1662,3654923.706
1663,3805551.645
1664,3857766.15
