Id,Prediction
301,3912934.251
302,8159063.185
303,7001526.206
304,3869583.477
305,5243285.274
306,4006754.932
307,5312030.298
308,3373429.097
309,406391.9169
310,4381727.396
311,3537103.681
312,7061882.787
313,-303409.1221
314,3803654.712
315,640356.3217
316,2440164.838
317,4331225.67
318,7854116.75
319,4181826.969
320,5052280.732
321,6076129.32
322,2670160.871
323,1600923.526
324,3204038.864
325,4399983.135
326,6691989.662
327,486864.5848
328,4088004.513
329,8258618.085
330,3444716.358
331,6104109.234
332,5803485.071
333,7587111.272
334,6779123.921
335,6242121.14
336,3396808.441
337,4909313.008
338,3600922.691
339,4962523.857
340,2033870.368
341,2865431.656
342,3339694.203
343,5090912.318
344,6677856.484
345,6627897.944
346,4186723.384
347,6252248.872
348,5859619.909
349,6415761.791
350,4530495.082
351,4153591.623
352,6289087.839
353,1370705.373
354,658259.1844
355,3847459.898
356,5165267.72
357,5104710.766
358,3454796.313
359,6587639.891
360,6382705.066
361,3882945.44
362,933487.2585
363,2915886.142
364,5324979.881
365,4678736.255
366,3062478.25
367,5007824.311
368,8927404.64
369,8972999.618
370,5459165.753
371,5938480.607
372,9559556.509
373,8361822.954
374,3655438.018
375,5393949.895
376,5689471.857
377,4727799.531
378,5633540.34
379,5570389.867
380,620745.1135
381,1983884.731
382,5070913.93
383,6060399.183
384,3605432.639
385,9760714.94
386,5533296.619
387,4691558.493
388,1770618.387
389,9556868.875
390,5583287.428
391,1070786.944
392,4358606.084
393,5534486.67
394,7340758.436
395,5421712.12
396,8230353.602
397,8383270.06
398,7948101.803
399,7034717.891
400,5355790.298
401,5057910.147
402,532169.4336
403,8432056.555
404,4094091.791
405,1027857.275
406,4981595.626
407,5538206.52
408,365604.7211
409,4308275.935
410,6446399.763
411,3297565.747
412,3256315
413,8247004.953
414,6692262.241
415,12445554.3
416,7509166.44
417,2189072.45
418,6138350.227
419,4261784.179
420,7498689.982
421,6411799.781
422,6384530.947
423,6036325.014
424,5885707.189
425,5684902.956
426,3732095.191
427,1959462.949
428,4534240.802
429,4677849.345
430,2144836.34
431,6211932.157
432,3022210.028
433,6494170.478
434,1902183.774
435,3270401.422
436,5713068.094
437,2740120.411
438,6491973.89
439,5563662.09
440,1475163.343
441,2154329.025
442,5900475.225
443,8171150.162
444,6091533.58
445,5007254.434
446,7381655.382
447,5936406.804
448,2093805.886
449,7259038.544
450,3508475.827
451,5576438.768
452,5060915.526
453,3842741.492
454,890355.646
455,3127230.857
456,4591182.38
457,3139053.078
458,2434594.068
459,3984886.848
460,10008503.2
461,3263663.354
462,4218078.831
463,1178925.246
464,2627768.907
465,4926072.964
466,4862958.551
467,-795657.074
468,-528021.309
469,2458305.559
470,8334008.296
471,7417192.471
472,4784773.615
473,4062514.387
474,5443046.692
475,2828524.866
476,6378383.077
477,3069091.444
478,4528065.811
479,9477985.748
480,4223034.431
481,8008686.57
482,1712454.961
483,5480774.767
484,6070262.588
485,5104706.017
486,3348940.562
487,4355534.88
488,4583708.762
489,1890700.938
490,4770429.769
491,4055610.486
492,4572196.992
493,8957548.29
494,6543541.209
495,6096286.678
496,5737263.788
497,4341969.782
498,2254256.519
499,3570969.781
500,4925830.825
501,5553121.202
502,3029384.213
503,7816739.262
504,3538792.108
505,2024470.753
506,5798661.429
507,2175185.767
508,2607144.828
509,4317379.123
510,1822235.002
511,6167947.103
512,360199.9156
513,7860285.136
514,5732655.603
515,254200.8983
516,1148927.71
517,3014447.771
518,7731421.708
519,2241195.619
520,2429040.737
521,8121048.541
522,8433736.579
523,4354051.884
524,4197628.848
525,3872856.348
526,3345965.001
527,4128653.006
528,7100798.998
529,4310519.338
530,4599700.8
531,5816881.542
532,8163959.625
533,7233309.249
534,3516240.479
535,7868170.731
536,1741985.219
537,864727.3089
538,9805933.523
539,9031740.453
540,2715285.002
541,1029697.545
542,1888563.115
543,3316987.79
544,-523559.1937
545,6350569.673
546,2431527.716
547,4650868.626
548,1517142.494
549,4964515.35
550,4628491.487
551,2696011.298
552,6487184.687
553,11203482.57
554,6199859.543
555,6553998.723
556,4739850.548
557,3402901.719
558,8608725.295
559,5691189.201
560,4086959.077
561,7192804.722
562,3644558.842
563,3360388.612
564,3566601.302
565,5506821.41
566,4897355.387
567,6322644.552
568,4539408.954
569,179186.9883
570,5202907.611
571,4538306.256
572,4916800.771
573,3726272.347
574,6099184.949
575,1063712.295
576,7218639.749
577,4684081.732
578,1042396.069
579,2812020.947
580,4878897.555
581,6275374.846
582,4080936.298
583,5118123.616
584,1666542.617
585,6347952.745
586,2329853.472
587,4941772.347
588,3521190.215
589,5865328.297
590,1371627.356
591,5965685.002
592,4209591.481
593,7037463.891
594,6866094.176
595,3931167.405
596,3380394.221
597,4793483.199
598,-350913.728
599,5406060.836
600,9281007.209
601,4867968.353
602,2380426.798
603,3340003.437
604,6274863.655
605,2798468.318
606,4005220.543
607,6344698.795
608,5105950.483
609,5216047.225
610,5405256.353
611,1721779.798
612,4351302.761
613,6131718.161
614,7212499.193
615,2287634.316
616,6257312.365
617,4652166.38
618,8411068.663
619,91887.19413
620,3026799.456
621,6218433.811
622,7509405.688
623,4157536.281
624,4126229.042
625,9708645.494
626,4390940.073
627,5643663.227
628,2285182.205
629,6107170.437
630,8700757.224
631,9143589.982
632,8414345.244
633,7089475.76
634,3575220.098
635,3237409.819
636,4752866.093
637,5759935.777
638,4330734.716
639,7421605.926
640,3364199.687
641,8382590.679
642,4036630.976
643,1853765.42
644,4850366.256
645,889404.6868
646,4962394.489
647,5354188.027
648,4696305.424
649,297741.5614
650,2734353.378
651,1566072.994
652,6719983.861
653,3878804.399
654,4032047.285
655,6342054.98
656,1867924.39
657,3250542.902
658,7070434.968
659,1007339.858
660,7609073.42
661,10742196.92
662,5672750.658
663,7021072.834
664,5147375.51
665,2348548.582
666,4739525.841
667,2757958.048
668,1360696.976
669,4232798.478
670,9340514.136
671,6925061.626
672,3792654.007
673,3206172.652
674,4146825.588
675,4174743.541
676,4734302.759
677,4684617.223
678,4910934.388
679,2226817.895
680,5293593.29
681,7139017.071
682,2637896.787
683,2744559.138
684,3098687.319
685,5966037.764
686,4520735.985
687,4997913.524
688,8009873.261
689,-1579641.714
690,1992453.141
691,2834669.666
692,5263793.414
693,3327625.344
694,3610061.649
695,-2891088.812
696,4649937.409
697,4162962.611
698,5169588.88
699,2744330.837
700,8416644.055
701,5412554.239
702,5411734.284
703,9409092.122
704,7045418.531
705,6268321.604
706,7525585.678
707,8082926.389
708,4323504.351
709,4544408.503
710,6186860.706
711,11589009.53
712,6422309.541
713,3106058.136
714,5668465.339
715,2804069.631
716,3873588.565
717,3486063.074
718,587457.5136
719,2985003.684
720,4672174.257
721,7659382.713
722,5516781.724
723,3978700.411
724,6233194.546
725,6779512.593
726,3785838.989
727,3291471.116
728,3895971.267
729,3399332.866
730,2933095.647
731,2340471.199
732,6441926.177
733,4086862.101
734,6423122.491
735,3566219.873
736,1927301.536
737,3498832.564
738,3297167.941
739,3236752.541
740,2909714.012
741,4043306.364
742,1294254.023
743,3059476.389
744,5567832.661
745,4643896.096
746,2386021.161
747,6437444.514
748,7138874.293
749,5440361.658
750,8284714.956
751,3482142.843
752,3960513.438
753,2577576.697
754,5289815.005
755,152476.9368
756,2529908.995
757,2597689.389
758,5452787.528
759,5614506.372
760,5437056.713
761,2261830.936
762,3821977.388
763,-668088.1741
764,5960926.879
765,9254711.987
766,6108534.654
767,2946406.978
768,3357194.368
769,3989958.628
770,-562507.7879
771,5378858.657
772,7941037.413
773,1268374.141
774,3538504.762
775,3851963.59
776,2276362.082
777,4125274.525
778,1281198.986
779,5941599.422
780,805033.4272
781,4763436.36
782,8057974.958
783,1514324.167
784,7115556.339
785,5295186.365
786,7218161.411
787,2446046.669
788,3314200.407
789,6281946.944
790,4650961.924
791,7664341.098
792,3743785.959
793,4682567.936
794,-267180.5802
795,7783797.478
796,4453439.196
797,5973622.807
798,3287986.974
799,5064057.766
800,5177224.526
801,5498767.802
802,-1049348.751
803,5583259.183
804,3915032.281
805,2834055.402
806,6929982.877
807,4224950.552
808,4933974.044
809,2968134.226
810,5563214.511
811,5274403.614
812,5373440.771
813,4818589.664
814,-1663478.213
815,4659538.814
816,6972484.142
817,4335626.795
818,6191956.061
819,293521.695
820,4847150.482
821,4303372.651
822,1695794.529
823,2216811.56
824,2456272.162
825,3929909.674
826,5733055.188
827,2471061.577
828,7078034.69
829,2285588.637
830,5064443.86
831,10392947.71
832,7882137.725
833,4489245.144
834,2080404.906
835,5377584.211
836,762546.2948
837,9772920.697
838,5448796.927
839,3236559.569
840,4730028.812
841,-822225.5555
842,100590.2796
843,2832525.294
844,8547654.589
845,8805256.013
846,6276335.053
847,-210030.5946
848,4561167.556
849,1197808.08
850,3815133.522
851,4856244.185
852,5269777.924
853,2139598.795
854,5768864.492
855,3780425.196
856,13434634.46
857,12471.91955
858,-1642659.996
859,5385878.638
860,5627461.291
861,6492555.295
862,4639621.74
863,4631818.101
864,4373415.713
865,6657145.842
866,3260796.593
867,2832444.592
868,5623871.243
869,2776867.453
870,3529125.358
871,5016211.222
872,844343.8358
873,4946553.659
874,2592771.781
875,3939324.962
876,4767552.739
877,8776726.949
878,4707653.732
879,6790505.059
880,3690810.106
881,3233931.894
882,7448485.43
883,7109633.188
884,6288064.789
885,8464775.328
886,2454714.315
887,7990631.47
888,3569468.851
889,-3057092.701
890,4935233.961
891,6173976.169
892,6325287.244
893,4383948.994
894,6573555.698
895,3663907.652
896,5189833.277
897,3805703.34
898,1122791.717
899,5128592.035
900,4405193.379
901,6603772.015
902,2300420.742
903,3090853.806
904,3389607.151
905,2189456.731
906,4094433.579
907,6094904.017
908,7362796.355
909,2184424.643
910,2962407.977
911,5912700.183
912,3848036.064
913,1572422.175
914,4095433.115
915,2107172.105
916,4657415.974
917,8466885.582
918,4875851.686
919,1293766.939
920,5721016.04
921,2342766.507
922,14775097.17
923,4434183.489
924,3387069.72
925,4855485.31
926,5097752.994
927,6433790.581
928,6121496.406
929,4501186.552
930,4969593.541
931,3121687.132
932,5677533.342
933,5523208.501
934,4279094.555
935,1529573.803
936,2683562.797
937,4612354.786
938,287579.9159
939,8594398.527
940,6615427.321
941,-1857369.269
942,-2274302.59
943,6942611.536
944,3637235.747
945,3597313.015
946,4382162.831
947,2848171.228
948,1981562.455
949,4333986.896
950,8268353.042
951,5554402.077
952,2239824.504
953,5479939.505
954,2937646.666
955,4329954.565
956,5895360.166
957,-5558229.65
958,542801.7794
959,1473737.428
960,5951965.625
961,5423831.591
962,6552932.216
963,2440153.229
964,7619940.68
965,3503311.294
966,-2091091.234
967,6427280.947
968,3693006.438
969,2375050.477
970,1089952.549
971,5383374.996
972,532478.3929
973,1060526.109
974,5832178.5
975,4817915.3
976,3281997.787
977,5559100.123
978,3993722.122
979,10425890.85
980,7285568.875
981,3290469.844
982,5066571.553
983,2949056.249
984,7182193.87
985,-1287693.745
986,-1493021.997
987,6577015.335
988,7041124.634
989,4717568.572
990,7424460.489
991,-1203853.915
992,4846808.891
993,6005886.372
994,3094037.141
995,2893234.51
996,5937996.01
997,5271336.529
998,-2106891.992
999,6753413.405
1000,5432674.638
1001,1668972.215
1002,4908335.585
1003,2006952.787
1004,3656266.488
1005,7180787.229
1006,7943797.339
1007,3167233.409
1008,3216929.951
1009,24479.33276
1010,2860633.108
1011,7696215.263
1012,-2402786.156
1013,2924621.202
1014,6654382.21
1015,4191251.486
1016,5829376.094
1017,1842009.237
1018,4774652.172
1019,6894904.952
1020,6729201.683
1021,4403536.811
1022,7707702.567
1023,4477234.578
1024,4422610.839
1025,2596970.394
1026,4549456.391
1027,5235916.665
1028,3668523.863
1029,5282457.192
1030,4082748.588
1031,2272149.038
1032,2545425.736
1033,4139002.722
1034,4654371.217
1035,4058512.117
1036,3910137.091
1037,4381851.963
1038,3762536.189
1039,6443663.233
1040,3488687.794
1041,3996744.397
1042,2196780.319
1043,-2164949.189
1044,3132130.536
1045,6088233.944
1046,4873848.401
1047,2814346.262
1048,3734653.889
1049,7081298.887
1050,10055.12792
1051,3010096.505
1052,4491859.652
1053,6128777.822
1054,6442786.29
1055,207317.9691
1056,9516345.95
1057,4017670.461
1058,4028338.016
1059,3881159.382
1060,7186630.277
1061,3000469.495
1062,7552760.288
1063,4466225.446
1064,1979735.525
1065,5177744.607
1066,9616464.615
1067,3575035.362
1068,6194805.112
1069,-1057126.605
1070,3027364.332
1071,4381091.745
1072,3799442.929
1073,4970796.157
1074,3498881.654
1075,9291882.544
1076,3847955.865
1077,1823237.672
1078,1778132.669
1079,4236972.984
1080,2804843.059
1081,5813431.51
1082,2123740.401
1083,4270646.927
1084,2001660.3
1085,2276100.068
1086,5725485.323
1087,3968276.216
1088,5511448.434
1089,5138925.758
1090,6494965.38
1091,3843518.335
1092,1260487.943
1093,5474225.488
1094,7391556.907
1095,5514320.488
1096,1072042.048
1097,1654189.125
1098,4646333.729
1099,295127.0481
1100,9493276.874
1101,7486451.706
1102,5523424.443
1103,7044593.035
1104,7026513.576
1105,6548397.327
1106,2539437.19
1107,4789153.909
1108,6452421.687
1109,8765646.066
1110,4557133.03
1111,3572060.73
1112,-1777767.81
1113,3462993.373
1114,4221646.275
1115,3468635.118
1116,4869453.857
1117,5250439.222
1118,4490751.177
1119,2719382.815
1120,3413080.656
1121,2293822.495
1122,5734661.464
1123,684331.3237
1124,5783989.556
1125,4256879.163
1126,2735614.399
1127,5026071.753
1128,6037507.56
1129,4651288.872
1130,3446695.023
1131,2219128.515
1132,4177343.606
1133,3884962.076
1134,3860235.326
1135,1976855.306
1136,4621205.332
1137,4938336.105
1138,7976671.401
1139,3070436.913
1140,5317211.318
1141,9512275.474
1142,6839895.148
1143,329527.3599
1144,6271445.903
1145,3409101.678
1146,835796.5881
1147,7772349.271
1148,3604992.598
1149,5028888.395
1150,1068098.412
1151,3350426.287
1152,3502129.241
1153,2603032.742
1154,7661286.835
1155,3076795.634
1156,531128.5544
1157,7387009.509
1158,3594042.008
1159,651455.8323
1160,2513132.251
1161,3258648.758
1162,6714130.547
1163,4437871.205
1164,3785954.599
1165,5099589.813
1166,3328752.339
1167,4678630.084
1168,6369930.643
1169,7524786.549
1170,5836544.945
1171,3398855.619
1172,750700.8206
1173,6614650.51
1174,5289815.005
1175,3189029.554
1176,5150957.543
1177,5556755.977
1178,244423.6244
1179,12246704.18
1180,8756760.451
1181,428400.3565
1182,3424086.903
1183,6287654.279
1184,4202252.137
1185,1808625.92
1186,5515409.621
1187,5318972.499
1188,4332933.675
1189,5673643.201
1190,6570457.232
1191,2912397.16
1192,3687177.386
1193,2667570.265
1194,7583923.97
1195,3155559.777
1196,6502934.36
1197,8843429.559
1198,3072807.465
1199,6761654.624
1200,8810222.989
1201,4705985.983
1202,506797.3421
1203,2128452.911
1204,648005.4854
1205,1529377.639
1206,3993529.58
1207,8793082.838
1208,5993022.81
1209,5806865.26
1210,4312918.707
1211,3894047.602
1212,5014702.713
1213,6032711.434
1214,4795097.167
1215,6847071.725
1216,4603747.743
1217,4811883.422
1218,4096424.797
1219,9066218.458
1220,816769.1664
1221,4976965.442
1222,6839912.828
1223,1097037.178
1224,2632726.675
1225,2998620.02
1226,4115516.022
1227,8656878.423
1228,7185282.956
1229,9052580.293
1230,3738102.877
1231,2568940.219
1232,5528994.033
1233,4704103.509
1234,7495434.402
1235,1889579.644
1236,4592171.773
1237,1756557.804
1238,4090864.775
1239,4653417.944
1240,-453482.658
1241,4732576.324
1242,8200606.934
1243,3909841.245
1244,4033038.257
1245,5740832.841
1246,1974147.149
1247,6517174.131
1248,4478205.634
1249,1670435.242
1250,5456911.649
1251,2549629.899
1252,905436.7447
1253,5824970.232
1254,3921576.728
1255,4191486.026
1256,-2313438.505
1257,2437406.947
1258,6039511.465
1259,5363094.86
1260,4120127.862
1261,4421290.883
1262,9441050.941
1263,-1108142.35
1264,4485643.636
1265,2367716.964
1266,2263731.551
1267,4003377.013
1268,5718604.56
1269,6996494.79
1270,3324792.071
1271,7217585.445
1272,7695090.967
1273,4506528.12
1274,411467.417
1275,6043500.898
1276,4650126.27
1277,3613199.162
1278,4609790.145
1279,5289815.005
1280,4473296.564
1281,3688152.466
1282,5164843.908
1283,-4833858.173
1284,6169043.435
1285,7787017.339
1286,3897536.707
1287,-9233154.961
1288,3850905.767
1289,3528798.16
1290,2890356.77
1291,1089439.059
1292,10033756.04
1293,7483689.814
1294,6977721.528
1295,1778049.503
1296,5857739.887
1297,254130.9377
1298,2279720.047
1299,5160316.759
1300,4604973.092
1301,893923.7702
1302,7633383.263
1303,4715253.317
1304,6382482.2
1305,6421957.584
1306,6456847.891
1307,391566.4075
1308,10252746.59
1309,4592338.264
1310,7990189.474
1311,7495488.88
1312,3349389.046
1313,6426868.227
1314,5422965.504
1315,3941799.627
1316,5678759.694
1317,7428363.747
1318,9565740.43
1319,7273723.762
1320,4420561.157
1321,5607150.314
1322,6161564.009
1323,3277085.502
1324,9630318.309
1325,-1184279.083
1326,4692791
1327,6967422.531
1328,3225009.322
1329,1720113.728
1330,4422004.283
1331,3513753.321
1332,5390031.847
1333,4386423.942
1334,5136945.073
1335,5550283.272
1336,1231713.372
1337,5850327.49
1338,2453745.914
1339,2620931.098
1340,2185551.422
1341,5892340.971
1342,4214263.676
1343,2046767.271
1344,4890519.261
1345,4075658.169
1346,1264620.571
1347,3541501.901
1348,3373356.837
1349,4269831.597
1350,3586583.537
1351,8315358.67
1352,5413077.242
1353,88400.86887
1354,4112357.555
1355,6735708.264
1356,3617328.211
1357,1075894.941
1358,4825355.188
1359,3752211.142
1360,-178746.0814
1361,5796085.136
1362,4180260.195
1363,9285622.635
1364,5120023.923
1365,5062016.167
1366,2795947.651
1367,5042095.355
1368,4115568.426
1369,4740055.243
1370,4122506.834
1371,4031142.013
1372,10084382.15
1373,4416297.88
1374,3644299.127
1375,4597455.031
1376,6378937.825
1377,5658605.151
1378,4341852.545
1379,3489866.728
1380,7285941.242
1381,8955503.217
1382,1419294.639
1383,7704853.105
1384,4276696.774
1385,2525143.127
1386,4764666.716
1387,3648245.206
1388,4000688.544
1389,1698184.795
1390,3551733.513
1391,2783872.227
1392,-2754984.367
1393,5910085.687
1394,5638100.961
1395,3891852.091
1396,4724787.516
1397,9149226.671
1398,4495769.955
1399,1275086.075
1400,5077633.627
1401,5056984.972
1402,7037876.113
1403,4550906.082
1404,997654.2287
1405,4741962.876
1406,4632862.978
1407,7802520.031
1408,2739878.12
1409,3254493.165
1410,5608342.609
1411,4908427.585
1412,5457730.268
1413,4138429.16
1414,-308427.8083
1415,6920860.192
1416,6548899.85
1417,-1209891.444
1418,2324356.187
1419,6232131.396
1420,10196493.62
1421,-1478046.27
1422,2608776.254
1423,7121572.231
1424,4141620.072
1425,2554344.464
1426,3689702.647
1427,3474690.509
1428,5440019.587
1429,5245746.792
1430,6410345.387
1431,4670867.861
1432,6661491.384
1433,6411087.551
1434,3308497.639
1435,6492150.654
1436,6637711.757
1437,2884647.403
1438,5948380.313
1439,3735318.778
1440,6601196.364
1441,5187129.019
1442,4237446.553
1443,5936657.042
1444,5441889.1
1445,2222235.956
1446,2074756.922
1447,1914323.959
1448,316095.4148
1449,5165655.069
1450,5097042.824
1451,928393.7905
1452,4214993.731
1453,2600690.789
1454,4517362.031
1455,5102169.623
1456,4504512.257
1457,5208824.043
1458,8094855.58
1459,4099224.166
1460,1472360.358
1461,7802320.824
1462,2449243.735
1463,2863290.316
1464,4480961.54
1465,4966108.414
1466,7669492.341
1467,10665573.76
1468,1733184.611
1469,7654221.23
1470,5916158.415
1471,3374161.485
1472,8145248.595
1473,1267773.019
1474,8781324.29
1475,885741.6629
1476,4105063.192
1477,6985158.858
1478,5452533.065
1479,4359627.228
1480,5465336.214
1481,2218867.511
1482,4702220.178
1483,7951785.69
1484,10692110.07
1485,-299004.304
1486,4403527.484
1487,9443524.06
1488,5026106.12
1489,7041568.206
1490,4256974.705
1491,3146810.584
1492,-1547742.988
1493,3178264.008
1494,10100285.04
1495,3821983.585
1496,6403788.7
1497,6442274.509
1498,2081487.654
1499,2173916.561
1500,5099361.442
1501,5500332.023
1502,3520991.905
1503,3995010.228
1504,4427340.439
1505,7119637.392
1506,4078171.257
1507,3659971.928
1508,2321338.26
1509,8144190.792
1510,4378774.285
1511,4580486.512
1512,3893059.303
1513,5111062.685
1514,4710623.342
1515,6436091.635
1516,6181120.556
1517,7391294.062
1518,6974840.965
1519,4593588.181
1520,6498391.391
1521,-351620.4361
1522,7045356.796
1523,6827162.388
1524,4662623.186
1525,5034384.565
1526,5156372.063
1527,4471062.577
1528,3820195.331
1529,5337924.213
1530,9851312.432
1531,6488374.156
1532,5524640.527
1533,3562565.125
1534,1086548.371
1535,7361847.223
1536,4221682.37
1537,5950527.439
1538,4523464.763
1539,5029020.203
1540,3345099.345
1541,260786.9647
1542,6394588.315
1543,4572237.25
1544,3735215.751
1545,1894914.998
1546,-965.9718156
1547,1005179.942
1548,5809721.353
1549,4127397.452
1550,4879660.152
1551,7601389.731
1552,3537458.509
1553,3120831.288
1554,4731712.36
1555,5254218.195
1556,-783730.6885
1557,3488181.463
1558,-456891.9169
1559,4724787.516
1560,7311846.29
1561,8879999.939
1562,2802408.49
1563,5283151.466
1564,7089182.851
1565,3257244.95
1566,3437095.4
1567,1408958.683
1568,508593.377
1569,-4619780.459
1570,4110398.091
1571,6486208.472
1572,4015467.006
1573,5428067.34
1574,4200874.061
1575,3382150.602
1576,4436643.252
1577,4337038.085
1578,2114738.575
1579,5069153.564
1580,2047708.644
1581,6321397.824
1582,3246384.678
1583,5426778.989
1584,8404136.993
1585,2845646.109
1586,5802746.869
1587,6844902.79
1588,4664888.439
1589,5404257.854
1590,4371336.553
1591,2898648.053
1592,5777412.674
1593,4144398.947
1594,3001057.997
1595,5951422.995
1596,855145.767
1597,3218715.545
1598,8830112.369
1599,3138045.962
1600,6056765.356
1601,4471477.375
1602,3499721.957
1603,2917073.806
1604,6242844.216
1605,6312697.393
1606,535924.3899
1607,2610566.68
1608,-1488176.317
1609,3743938.749
1610,-869142.1805
1611,2052581.668
1612,7410772.807
1613,3484472.773
1614,3238778.49
1615,5413729.287
1616,7471820.173
1617,4354111.847
1618,4116592.453
1619,6638282.866
1620,5398998.397
1621,2803382.61
1622,5405184.462
1623,2492658.409
1624,-152479.9678
1625,2467667.002
1626,5884320.839
1627,4560727.041
1628,1495345.771
1629,5603083.013
1630,5367217.267
1631,5987990.622
1632,5918265.237
1633,7205146.397
1634,7512964.523
1635,10924066.22
1636,7153080.539
1637,5075119.688
1638,3805922.121
1639,1558370.12
1640,3997465.172
1641,351146.8199
1642,4228040.856
1643,7811195.814
1644,-2041721.931
1645,6725192.416
1646,2777513.487
1647,4041001.064
1648,3406584.179
1649,2609086.809
1650,3727881.474
1651,6443429.09
1652,1265851.887
1653,2274470.169
1654,4336798.04
1655,1458401.874
1656,1719931.895
1657,7678113.041
1658,2948399.258
