Id,Prediction
408,1495814.986
409,3777967.385
410,23747584.62
411,5092573.769
412,1336602.889
413,676779515.9
414,9392919.09
415,166836317.2
416,11236212.52
417,2645089.682
418,4508276.323
419,4503347.312
420,11074728.68
421,9968119.244
422,2131888.17
423,6611719.528
424,17860799.13
425,3914267.455
426,3275652.265
427,815686.4893
428,398011.86
429,2752332.857
430,1764916.485
431,5335291.951
432,2967419.726
433,10918530.26
434,2986629.197
435,383422.9537
436,31193506.41
437,2423543.777
438,8521565.289
439,26702905.38
440,751361.7695
441,3299664.243
442,4706680.858
443,1794107.263
444,660183.5384
445,2092073.524
446,7695455.542
447,8020854.717
448,2684575.912
449,2578170.503
450,4411963.243
451,4282214.908
452,7559965.019
453,133202.7373
454,785774.1226
455,374203.854
456,1832171.714
457,1686707.653
458,2363034.803
459,2853158.002
460,118888634.2
461,3304131.026
462,337300.3502
463,1433231.084
464,5884420.219
465,5037012.257
466,3856435.077
467,859630.3675
468,1308381.049
469,926709.3678
470,13812425.33
471,5363558.719
472,2812492.002
473,1374870.668
474,2350131.389
475,2679342.01
476,8775574.194
477,2637084.856
478,9864049.933
479,31742916.62
480,3406326.032
481,34517412.27
482,1756028.114
483,9833042.629
484,9761398.614
485,4281212.165
486,5587476.359
487,6930822.107
488,4699431.759
489,1531390.532
490,3392356.593
491,2590162.709
492,2056759.043
493,66622543.62
494,8589139.715
495,8111165.87
496,12912226.28
497,2799447.415
498,925404.7393
499,5457794.655
500,13714307.98
501,5644975.482
502,3103146.602
503,7453093.263
504,4438095.359
505,4474090.813
506,34876496.44
507,3350142.445
508,3699743.75
509,10027246.7
510,1111422.131
511,5854397.287
512,970520.5373
513,8294080.299
514,4670960.316
515,1777884.13
516,1969432.095
517,2401671.259
518,14132506.47
519,1435696.381
520,2621394.799
521,13430776.13
522,11403103.05
523,9689569.683
524,6160080.878
525,5202498.68
526,16335431.04
527,1447428.987
528,10361440.98
529,3017913.742
530,1460595.918
531,7151913.087
532,15347395.01
533,6582352.688
534,319111.7278
535,12427853.27
536,2743934.084
537,371884.4319
538,31560393
539,41605852.73
540,859005.3618
541,307318415.8
542,2029462.938
543,2102719.209
544,959650.034
545,12868861.65
546,3158855.85
547,5520981.77
548,1383004.576
549,5514739.928
550,5674837.677
551,4276068.391
552,27282789.16
553,166813749.4
554,34853192.33
555,11529643.43
556,5204066.99
557,5453872.212
558,4590764.546
559,11666586.92
560,3392863.259
561,10174842.78
562,2471848.392
563,2400732.079
564,1244369.194
565,24970612.28
566,7495148.429
567,5917604.551
568,1429479.058
569,772898.0689
570,4428783.223
571,4149192.755
572,5410885.192
573,3614757.239
574,4537987.895
575,1543421.702
576,7945036.772
577,2106282.485
578,1556382.285
579,5575269.269
580,10051704.8
581,7503006.714
582,12993242.27
583,4900485.37
584,669518.6088
585,6402533.201
586,5325171.102
587,6883025.897
588,3277889.653
589,10561112.79
590,139771.1509
591,5992651.478
592,1862115.837
593,11567972.93
594,6732429.059
595,1208156.425
596,1161816.541
597,6842470.121
598,1705821.364
599,3910592.761
600,12301734.47
601,6628813.61
602,51150833.85
603,2743025.599
604,5865990.25
605,2718111.993
606,2417472.38
607,6271517.834
608,6170806.071
609,3680966.1
610,511891.2999
611,2791036.311
612,5665382.028
613,10590792.23
614,18347633.51
615,2691893.477
616,11138513.6
617,2092649.281
618,11105529.71
619,1201111.072
620,2160173.987
621,4377055.189
622,106902.1328
623,19543219.1
624,2547438.389
625,112093093.3
626,5128582.55
627,3688115.584
628,3017187.886
629,6284944.876
630,27617098.76
631,43540862.65
632,23274998.81
633,6352955.085
634,2547152.13
635,1812861.52
636,640020.7373
637,7107833.586
638,3007794.387
639,2914157.531
640,2447398.318
641,19225937.82
642,368058.1503
643,15259.07308
644,4565677.041
645,192794.8202
646,10001841.11
647,6748733.503
648,70413.24101
649,972336.8826
650,2270223.106
651,491794.5233
652,4884227.121
653,963329.148
654,19060779.79
655,12806233.34
656,2278659.812
657,1982353.448
658,2857220.107
659,395039.4067
660,2367891.688
661,35915195.59
662,8232870.435
663,5499921.122
664,6989919.594
665,3238418.851
666,5146472.81
667,2003873.595
668,2230415.277
669,2218019.033
670,21916532.23
671,9362833.335
672,3681859.304
673,1254464.401
674,2887497.015
675,1975124.028
676,1544463.12
677,4487929.967
678,4834545.89
679,492167.7774
680,4391073.939
681,11888299.64
682,5507001.038
683,4630085.482
684,2576235.187
685,3121358.341
686,5839767.415
687,4919019.225
688,53510724.62
689,122641.1231
690,132317700.4
691,581798.7298
692,3023628.082
693,2701548.993
694,4560065.538
695,225172.393
696,5052382.281
697,5170811.743
698,6176390.972
699,2505665.315
700,12844484.42
701,4659727.18
702,1134734.544
703,11163410.94
704,11674422.21
705,5858621.029
706,22386693.71
707,23756017.94
708,8964058.46
709,5441905.342
710,7524038.539
711,98507747.87
712,19834568.56
713,514156.5005
714,8518086.935
715,799709.6936
716,1990704.946
717,3539869.078
718,290047.9892
719,4554913.146
720,7303926.786
721,6253903.858
722,17289412.09
723,2906463.776
724,8086761.401
725,4655269.118
726,3555812.075
727,4555322.974
728,1668265.279
729,3523253.289
730,3355394.674
731,3418097.899
732,16959562.12
733,728575.265
734,72515229.25
735,2659424.134
736,722405.5914
737,4229421.087
738,3255080.498
739,699888.2173
740,2620946.659
741,3532517.598
742,522723.8423
743,3590870.02
744,4401532.927
745,16139515.11
746,2602827.695
747,12679785.54
748,33964880.37
749,28315953.97
750,5624520.518
751,3607708.697
752,3496884.585
753,4829525.278
754,5817075.616
755,7137781.266
756,2735525.125
757,3006627.136
758,4570768.513
759,6229523.896
760,5105064.052
761,943611.9794
762,4846838.424
763,1123883.508
764,2294989.898
765,78764702.59
766,12306930.98
767,4702805.465
768,2922891.278
769,7170806.634
770,590925.3109
771,12464144.27
772,11982379.14
773,859838.7916
774,1816842.451
775,4827424.907
776,2029523.628
777,3924340.434
778,19061677.44
779,15766760.4
780,405470.7964
781,5368149.591
782,99076391.67
783,1628065.681
784,13795402.18
785,24803376.59
786,1197452.257
787,8909238.37
788,1096246.054
789,4282328.486
790,2708964.899
791,18353552.67
792,3905817.483
793,4055055.309
794,6522149.282
795,32640284.47
796,3131814.948
797,4449654.257
798,1658561.927
799,2542843.177
800,9624240.151
801,5675621.448
802,582124.8636
803,4535899.231
804,1607032.983
805,689759.3428
806,8433380.923
807,15857101.53
808,2664296.424
809,2647927.434
810,30043376.75
811,5191172.596
812,4625313.79
813,6566457.273
814,1433922.645
815,4298939.982
816,8328834.201
817,4742218.969
818,5925916.558
819,835137.2342
820,4085673.077
821,5200343.799
822,6148328.04
823,3643268.686
824,628030.0032
825,1712092.019
826,4646675.23
827,1846963.411
828,1134007.534
829,1650234.981
830,7168038.962
831,30460258.21
832,15421772.21
833,2745335.357
834,3758428.15
835,4584790.011
836,2152995.506
837,13131964.63
838,9502437.005
839,3954223.989
840,8361003.774
841,485056.8988
842,528551.1301
843,1384599.603
844,25840189.16
845,53133938.83
846,12188637.81
847,132004.4545
848,5281713.643
849,1612107.628
850,1220371.881
851,4039263.044
852,1464318.271
853,1329873.983
854,4722046.669
855,3512428.051
856,78359290.29
857,198397.7746
858,1520199.562
859,2401632.916
860,6451074.169
861,9349055.12
862,2692628.1
863,3677521.314
864,6005060.952
865,12797362.22
866,2262163.636
867,3070547.623
868,5781147.652
869,304206.2027
870,366793.8282
871,4052133.485
872,1144748.635
873,10566638.44
874,636965.227
875,3691000.916
876,4915289.67
877,7814424.331
878,5564908.003
879,4117452.696
880,2709636.442
881,2761712.037
882,1130547.169
883,5297845.371
884,5550693.601
885,131632365.9
886,4437685.32
887,10165435.46
888,4314732.716
889,333021.0645
890,7714755.836
891,6140127.586
892,2140128.94
893,34554879.09
894,15509760.81
895,1791469.951
896,11400175.45
897,3951577.722
898,1298335.049
899,5760206.745
900,4611137.914
901,1424082.838
902,3658111.798
903,1444534.524
904,7986215.682
905,995560.7134
906,3679913.791
907,8625687.521
908,12452249.9
909,1758962.68
910,1695673.566
911,30796550.8
912,3073990.714
913,1482426.893
914,2922633.474
915,2794757.523
916,5325656.551
917,14298587.47
918,3929617.167
919,1762863.194
920,7295361.578
921,722762.6399
922,2014657565
923,10175899.91
924,1612298.771
925,948940.5041
926,6226612.135
927,7735181.691
928,13738757.47
929,636754.5187
930,9155127.627
931,2045522.645
932,10852879.54
933,6621959.326
934,4035366.861
935,2844070.127
936,2377200.672
937,4668101.3
938,741908.9837
939,16872421.68
940,6893034.209
941,232108.3704
942,17483.16821
943,31904226.92
944,2910020.18
945,3039700.178
946,3303957.099
947,2969962.478
948,1140870.555
949,3613895.558
950,8328741.555
951,9259917.394
952,3538735.465
953,8908195.68
954,939595.4501
955,6667994.654
956,6190258.051
957,145430.0132
958,2192873.346
959,2670796.304
960,3091806.838
961,1913043.635
962,9535154.331
963,2002111.086
964,21282507.83
965,3751364.497
966,143627.0019
967,7593014.716
968,2847976.297
969,2232399.611
970,1637028.375
971,6331513.753
972,1626709.759
973,897279.9675
974,12372844.1
975,5732502.87
976,3852125.786
977,9733550.739
978,7597489.25
979,16780996.33
980,37580745.45
981,4165425.329
982,33006562.79
983,1296096.451
984,28381288.53
985,3871011.373
986,111773.6578
987,32746775.46
988,1870203.785
989,5345408.691
990,34552740.04
991,801942.9042
992,1172866.723
993,11214083.03
994,6721245.031
995,3835842.974
996,11459455.31
997,16845783.89
998,3322840.461
999,15351289.09
1000,13713101.95
1001,535084.8962
1002,23724073.17
1003,1001956.951
1004,2479902.563
1005,3162830.014
1006,51561462.33
1007,7824335.087
1008,2176793.165
1009,643759.5799
1010,6259708.943
1011,10479076.97
1012,916210.7161
1013,1805204.203
1014,14769186.34
1015,3078544.909
1016,5580799.312
1017,8797981.485
1018,14639463.09
1019,7764586.421
1020,7249218.584
1021,4233506.195
1022,14492243.05
1023,4528947.399
1024,2536303.332
1025,3215586.299
1026,13079824.02
1027,11016395.07
1028,4550421.192
1029,4993616.998
1030,4261844.026
1031,6993551.746
1032,1731435.247
1033,2777683.971
1034,13798403.61
1035,3844096.512
1036,184585.9909
1037,5126705.041
1038,4105285.725
1039,4668790.862
1040,3835048.253
1041,3995930.633
1042,2556074.951
1043,92681.72866
1044,1509066.974
1045,3454997.906
1046,6224808.665
1047,960191.3415
1048,2489762.96
1049,15065374.59
1050,175436.7687
1051,5124413.753
1052,4817625.153
1053,7512746.447
1054,5165271.66
1055,666593.017
1056,13737000.47
1057,3028361.801
1058,3221249.692
1059,4611004.664
1060,6172405.786
1061,3370592.787
1062,8267764.685
1063,41570474.75
1064,2983920.99
1065,1322539.966
1066,23522170.31
1067,740873.3061
1068,5106339.134
1069,6504697.737
1070,473379.3345
1071,13523012.73
1072,4991797.527
1073,5953157.332
1074,1414230.904
1075,63590733.85
1076,4234067.258
1077,2089569.387
1078,1850166.49
1079,1613978.228
1080,6428243.168
1081,6573076.289
1082,1465321.045
1083,335483.3062
1084,2037233.764
1085,1862653.953
1086,7768676.716
1087,239225.0551
1088,2957806.873
1089,5582529.479
1090,4546317.28
1091,4132037.553
1092,6615546.195
1093,5460340.434
1094,10487944.52
1095,3710255.666
1096,966499.6052
1097,567873.2745
1098,4265411.098
1099,2214320.057
1100,11879391.07
1101,5961601.76
1102,2809161.888
1103,15588578.8
1104,15406462.14
1105,6657404.419
1106,3294004.96
1107,2774340.083
1108,9156673.949
1109,4725349.454
1110,5999898.207
1111,5883798.947
1112,163396.2288
1113,3009635.939
1114,3759413.083
1115,1844712.558
1116,2042773.107
1117,7250256.397
1118,1503731.887
1119,1877025.446
1120,854915.678
1121,3433972.767
1122,11286314.61
1123,11135849.83
1124,25751219.37
1125,6127544.404
1126,8096814.444
1127,5702810.053
1128,3412753.562
1129,3084892.587
1130,2812432.371
1131,1866315.855
1132,4289536.471
1133,4953910.902
1134,276265.9683
1135,4490236.849
1136,4006475.036
1137,8025212.743
1138,12246521.76
1139,5787920.075
1140,9862505.938
1141,36099819.94
1142,10375800.66
1143,2072158.615
1144,4448532.253
1145,3250704.225
1146,792988.3192
1147,12392029.59
1148,3876365.594
1149,7559883.086
1150,389663.421
1151,7149201.613
1152,4152110.278
1153,4809318.849
1154,11704241.19
1155,2290228.487
1156,1465299.964
1157,10065833.51
1158,3490246.352
1159,76250.71411
1160,16826564.49
1161,2792289.494
1162,15450614.39
1163,3763004.836
1164,367710.9291
1165,3124595.532
1166,7309618.885
1167,10497929.31
1168,18113319.07
1169,9760929.05
1170,23328817.99
1171,2002555.877
1172,1768286.246
1173,7593832.388
1174,5817075.616
1175,13234623.73
1176,38478088.88
1177,5198137.673
1178,2962170.62
1179,27642597.95
1180,2997236.16
1181,857475.8314
1182,2064723.808
1183,5379786.251
1184,2995500.104
1185,2006047.968
1186,7587228.207
1187,7168450.619
1188,8930515.297
1189,7240683.997
1190,5246260.671
1191,2686138.704
1192,5840257.14
1193,2120367.511
1194,12670315.82
1195,3752981.951
1196,6652317.958
1197,49298051.37
1198,3046517.541
1199,21716598.61
1200,12950325.53
1201,1964973.835
1202,259335207
1203,2112719.165
1204,350605.7819
1205,1514943.718
1206,6405247.256
1207,274099905.1
1208,5792337.555
1209,9927453.212
1210,3827701.864
1211,8270465.803
1212,6637155.028
1213,5514969.964
1214,7945200.33
1215,37956055.73
1216,10600273.24
1217,4713786.343
1218,4115779.671
1219,59702304.65
1220,169098.2879
1221,9034255.514
1222,13974383.22
1223,1553498.27
1224,1430858.694
1225,3828587.357
1226,2132517.896
1227,12647797.49
1228,15712979.17
1229,33989584.74
1230,4121871.93
1231,2475368.836
1232,9590469.486
1233,1812805.664
1234,5754560.528
1235,2463504.693
1236,7048316.071
1237,1122524.266
1238,388177.2317
1239,5266312.238
1240,24740.79992
1241,3665576.063
1242,18435697.91
1243,3353616.832
1244,1881606.639
1245,9612725.269
1246,2451902.354
1247,7186186.457
1248,6718541.884
1249,3456529.623
1250,6068010.828
1251,1154783.717
1252,5129734.481
1253,5367061.893
1254,2697388.558
1255,3076965.625
1256,954792.1898
1257,1319417.206
1258,8806770.37
1259,12516739.8
1260,5403376.142
1261,3919530.29
1262,379283861.6
1263,1000808.457
1264,8018208.724
1265,1853140.089
1266,726703.5052
1267,3071927.166
1268,4611146.833
1269,16653755.46
1270,4456095.013
1271,12189492.69
1272,3340739.432
1273,16312831.32
1274,1447785.277
1275,5437826.961
1276,4988400.523
1277,13362496.85
1278,7562896.908
1279,5817075.616
1280,1072416.161
1281,2657772.902
1282,7593494.731
1283,566768.623
1284,4387030.606
1285,20275141.84
1286,3507485.752
1287,16743.51367
1288,10427473.01
1289,3954720.446
1290,4529755.415
1291,1771819.037
1292,8977569.763
1293,8735405.053
1294,38214123.15
1295,1929590.207
1296,28535045.46
1297,322469.8211
1298,4360611.965
1299,5608570.428
1300,5767500.876
1301,1843356.632
1302,25595420.78
1303,4702997.286
1304,9869168.193
1305,7093265.565
1306,11704802.8
1307,3075224.301
1308,79164909.05
1309,8567208.498
1310,102994339.6
1311,8703960.215
1312,5681676.43
1313,6861428.691
1314,10336642.98
1315,879766.4134
1316,7959025.577
1317,13871986.27
1318,9827908.525
1319,7919049.826
1320,736695.7263
1321,31322196.37
1322,3477697.207
1323,2689774.417
1324,15528873.52
1325,136516.112
1326,8068267.987
1327,3566840.007
1328,2520706.161
1329,713757.8903
1330,4281979.141
1331,2459490.879
1332,85384132.68
1333,4029274.946
1334,3755689.807
1335,10518575.7
1336,2318986.269
1337,63225778.64
1338,1778467.778
1339,1658573.941
1340,785202.2436
1341,9287659.881
1342,2818608.663
1343,2951612.091
1344,7995602.103
1345,3247434.505
1346,8871751.264
1347,1615238.719
1348,2628357.312
1349,1223400.59
1350,4383176.521
1351,11231883.38
1352,5962687.453
1353,155626.9474
1354,2386040.616
1355,6366380.912
1356,4618869.821
1357,1017286.813
1358,6388216.106
1359,3707027.308
1360,1617757.403
1361,33696869.75
1362,4225718.385
1363,13202812.35
1364,5764081.57
1365,7367289.812
1366,3735696.495
1367,2299714.289
1368,3046912.147
1369,10345564.03
1370,2844106.438
1371,4793577.735
1372,11625084.8
1373,8479174.784
1374,2381964.071
1375,6144412.689
1376,15173562.17
1377,5916569.808
1378,1796942.587
1379,9125801.135
1380,10626946.82
1381,10150614.36
1382,1124519.825
1383,8989605.886
1384,3321209.938
1385,3243526.758
1386,3632829.154
1387,3378187.788
1388,3027899.704
1389,271664.0378
1390,2084162.702
1391,1027145.18
1392,9168.857891
1393,4357935.958
1394,4953353.295
1395,7412163.895
1396,6291278.582
1397,24852856.64
1398,5387137.598
1399,5900416.926
1400,11705794.15
1401,2172501.729
1402,12651765.77
1403,2713510.218
1404,45144.06028
1405,6526714.864
1406,3342320.088
1407,4011163.896
1408,4466355.507
1409,2136621.786
1410,9533184.808
1411,5228662.677
1412,10352220.53
1413,2311507.458
1414,2262549.206
1415,10614789.2
1416,31430422.79
1417,1213261.851
1418,10204605.63
1419,13985942.14
1420,658529184.2
1421,358194.5832
1422,3886642.312
1423,3824990.668
1424,316345.4547
1425,617294.4116
1426,1100062.688
1427,1880205.168
1428,6899797.499
1429,1245320.331
1430,5362204.704
1431,4846435.924
1432,6659604.728
1433,8229678.504
1434,3244687.732
1435,3482553.897
1436,10186163.9
1437,75564547.38
1438,5004237.479
1439,1978929.927
1440,1928949.13
1441,12530827.05
1442,3862465.795
1443,13855156.11
1444,15010078.09
1445,1075925.427
1446,899515.8325
1447,2312526.303
1448,4306114.576
1449,1912212.667
1450,6240290.989
1451,823049.9947
1452,810155.1105
1453,466954.63
1454,3222544.941
1455,15284529.22
1456,794898.6627
1457,2280457.959
1458,61829096.25
1459,3969757.966
1460,10073303.89
1461,12758763.57
1462,1641164.264
1463,3746870.87
1464,2634750.471
1465,5023652.625
1466,10891065.08
1467,32991427.04
1468,41718321.43
1469,5583321.063
1470,130356209.9
1471,5722024.212
1472,16581864.72
1473,2030215.582
1474,14996552.78
1475,353123.6238
1476,6437733.616
1477,20094816.31
1478,5952934.613
1479,166426.8791
1480,13365131.99
1481,3989272.526
1482,6413415.785
1483,144641204.8
1484,126429563.5
1485,793050.5884
1486,867201.5135
1487,10748494.77
1488,2611954.596
1489,9868937.941
1490,3406157.242
1491,3025663.069
1492,9027.249889
1493,2849304.975
1494,14518228.63
1495,5232290.209
1496,27501977.39
1497,44850211.42
1498,3078701.33
1499,3771417.839
1500,3631207.125
1501,8661750.174
1502,2166691.231
1503,3355261.749
1504,323653.989
1505,4746212856
1506,2898317.401
1507,3125710.537
1508,2591729.361
1509,93617272.25
1510,8759712.168
1511,4864407.537
1512,1545563.731
1513,6961270.79
1514,863350.5804
1515,9618405.581
1516,2974049.484
1517,14270465.27
1518,7268432.365
1519,2439627.076
1520,109339724.2
1521,1061.628243
1522,21058475.64
1523,4710363.023
1524,987959.9067
1525,4742306.564
1526,471942.2178
1527,1751569.638
1528,4245981.764
1529,13713494.56
1530,83919647.32
1531,12207593.34
1532,7391030.565
1533,3879296.95
1534,2017174.734
1535,37164335.2
1536,5345880.942
1537,8468174.339
1538,9981232.938
1539,8713906.224
1540,3724283.106
1541,419783.0093
1542,3089503.784
1543,5478991.485
1544,6923641.287
1545,2751513.555
1546,2168411.668
1547,1343608.337
1548,4340480.938
1549,2653725.409
1550,3324629.678
1551,12525255.99
1552,1589019.676
1553,1853179.934
1554,5970698.705
1555,59991935.04
1556,359615.0712
1557,2854655.683
1558,254714.2787
1559,6291278.582
1560,24625212.26
1561,14590819.23
1562,2677688.745
1563,2921861.152
1564,3031361.365
1565,694645.5468
1566,3937650.175
1567,2147749.184
1568,2169260.203
1569,118998.2663
1570,5552424.426
1571,12911089.76
1572,2890462.579
1573,12549483.11
1574,5573387.28
1575,163308.1449
1576,2970458.969
1577,1953250.228
1578,2199478.46
1579,1725945.562
1580,2479487.571
1581,21809468.1
1582,3156512.639
1583,2689762.335
1584,45329996.31
1585,1519954.245
1586,5203027.985
1587,11839733.1
1588,15115631.52
1589,4369795.784
1590,4741615.762
1591,666240.337
1592,4036955.836
1593,1644181.488
1594,2007939.796
1595,2473015.255
1596,2214024.647
1597,478338.0334
1598,34128291.55
1599,3210828.375
1600,6873645.335
1601,3264159.561
1602,1082371.886
1603,1586096.088
1604,8447443.992
1605,10737424.12
1606,9020.130781
1607,2699967.578
1608,94695.508
1609,3418933.151
1610,98468.27391
1611,2043161.583
1612,35764224.08
1613,1753515.272
1614,5040072.156
1615,1512285.156
1616,9254969.546
1617,102916.9141
1618,665128.0733
1619,12540252.49
1620,4197648.923
1621,685386.1828
1622,31743445.98
1623,504028.6386
1624,220579.4535
1625,2142042.503
1626,17183201.03
1627,3678853.52
1628,599633.9819
1629,356092.1621
1630,4072387.452
1631,7645759.628
1632,6094480.59
1633,11615771.84
1634,8407962.888
1635,102937285.8
1636,7352795.183
1637,5904010.721
1638,2694620.26
1639,11078422.89
1640,8955818.542
1641,467763.8924
1642,567972.1592
1643,1472732695
1644,286783.91
1645,8334050.707
1646,2217145.084
1647,3350645.217
1648,2954481.138
1649,1071344.681
1650,966441.6137
1651,9874230.226
1652,4777760.669
1653,1730472.36
1654,7636034.988
1655,1202777.986
1656,2021660.412
1657,13439963.89
1658,3539194.078
1659,3211083.243
1660,846593.9577
1661,9223881.533
1662,2622328.697
1663,3003680.512
1664,2594498.221
1665,4457558.978
1666,2395684.649
1667,709581.3296
